Time,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
2017/1/1 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/1 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/2 07:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 08:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 09:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 10:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 11:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 12:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 13:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 14:00,"10121,375",0,"2762,375",0,0,0,0,0,7359,0,0,0,19656,0,27015
2017/1/2 15:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 16:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 17:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 18:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 19:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 20:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 21:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 22:00,"77031,5",0,"18490,5",0,"12101,375","8784,875",0,"2176,5","13210,125","17017,5","5250,625",8730,"30731,25",0,8730
2017/1/2 23:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 00:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 01:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 02:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 03:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 04:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 05:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 06:00,"84811,875",0,"14531,125",0,"9571,25","8111,25",9790,"10833,5","6768,375","13715,375",11491,"10096,5",0,0,21281
2017/1/3 07:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 08:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 09:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 10:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 11:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 12:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 13:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 14:00,"64806,375",0,8270,0,"8196,625","5751,5","6968,625","8753,5","1120,125","12756,125","12989,875",11100,0,0,19370
2017/1/3 15:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 16:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 17:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 18:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 19:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 20:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 21:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 22:00,"115710,125",0,"19331,5",0,"14143,75","15021,125","13455,125",16690,"13301,5","18062,375","5704,75",16950,0,0,33640
2017/1/3 23:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 00:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 01:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 02:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 03:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 04:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 05:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 06:00,102396,0,"15927,625",0,"10728,125",13880,"11514,5","15853,625",10228,21474,"2790,125",15660,0,0,163638
2017/1/4 07:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 08:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 09:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 10:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 11:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 12:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 13:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 14:00,"124156,875",0,19406,0,"12312,75","14266,625","13146,75","13125,75",11556,"22126,875","18216,125",17346,0,0,48308
2017/1/4 15:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 16:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 17:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 18:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 19:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 20:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 21:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 22:00,99177,0,"15881,125",0,"13188,125","14126,75","12123,25","12822,375","9593,375","18721,25","2720,75",16050,0,0,115227
2017/1/4 23:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 00:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 01:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 02:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 03:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 04:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 05:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 06:00,117748,0,17855,0,"11362,25","13182,75","10924,125",16683,"10193,75","25578,5","11968,625",41520,0,0,193806
2017/1/5 07:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 08:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 09:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 10:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 11:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 12:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 13:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 14:00,"140405,875","20287,375","17867,875",0,"13331,875","13798,625",13028,"17421,5","11848,5",19363,"13459,125",16242,0,0,48633
2017/1/5 15:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 16:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 17:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 18:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 19:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 20:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 21:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 22:00,80112,0,0,0,"13610,5","14251,375","11141,375",0,"12614,125","18631,625",9863,17460,0,0,107435
2017/1/5 23:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 00:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 01:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 02:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 03:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 04:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 05:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 06:00,"46062,875",0,0,0,"13639,5","13051,25",5475,0,"12698,875",0,"1198,25",990,0,0,6465
2017/1/6 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/6 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/7 07:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 08:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 09:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 10:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 11:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 12:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 13:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 14:00,0,0,0,0,0,0,0,0,0,0,0,18360,0,0,18360
2017/1/7 15:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 16:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 17:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 18:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 19:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 20:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 21:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 22:00,"13008,375",0,0,0,0,0,0,0,0,"10508,125","2500,25",19110,0,0,19110
2017/1/7 23:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 00:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 01:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 02:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 03:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 04:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 05:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 06:00,"26766,625",0,0,0,0,0,0,0,0,"22441,625",4325,16860,0,0,21185
2017/1/8 07:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 08:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 09:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 10:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 11:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 12:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 13:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 14:00,"25359,5",0,0,0,0,0,0,0,0,"25359,5",0,18210,0,0,18210
2017/1/8 15:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 16:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 17:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 18:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 19:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 20:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 21:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 22:00,"28084,375",0,0,0,0,0,0,0,0,"28084,375",0,20310,0,0,20310
2017/1/8 23:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 00:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 01:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 02:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 03:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 04:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 05:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 06:00,"19673,375",0,0,0,0,0,0,0,0,"19673,375",0,"13892,25",0,0,0
2017/1/9 07:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 08:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 09:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 10:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 11:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 12:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 13:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 14:00,"60507,125",0,"12178,625",0,"8281,125",0,"8615,125",0,0,"28535,375","2896,875",19320,0,0,19320
2017/1/9 15:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 16:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 17:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 18:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 19:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 20:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 21:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 22:00,"107589,75",0,"17415,125",0,"7221,125",0,"10870,625",21383,6850,"27535,5","16314,375",16620,0,0,44853
2017/1/9 23:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 00:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 01:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 02:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 03:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 04:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 05:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 06:00,"111417,75",0,"18889,875",0,"11919,375",0,"9088,75","17428,625","12592,25",26090,"15408,875",19680,0,0,45770
2017/1/10 07:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 08:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 09:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 10:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 11:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 12:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 13:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 14:00,"83274,125",0,16950,0,"12061,5",0,"11766,625","11158,5","13243,375","1552,5","16541,625",78030,"15214,5",0,94980
2017/1/10 15:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 16:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 17:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 18:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 19:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 20:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 21:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
2017/1/10 22:00,"106533,375",0,"17202,75",0,"14059,125",0,"12782,125","21942,75","13183,75","11690,75","15672,125",0,"25798,5",0,0
