,0,1,2,3,4
0,0.05926263971693213,0.1983009498922818,0.31698718262771347,0.36157064791470755,0.06387857984836223
1,0.06050846067529425,0.19926205840976607,0.29200718085963423,0.38526532729480384,0.0629569727605014
2,0.06198258956662695,0.21763177957003785,0.26694512260402337,0.39158216392524503,0.061858344334066645
3,0.06470563890180986,0.24389331520111665,0.23901712017372778,0.3931341332429246,0.05924979248042129
4,0.068257667877951,0.27036419698404274,0.21115419611648864,0.3945369249226758,0.05568701409884038
5,0.07222542464738313,0.2929305673959449,0.18543517627416872,0.3977726378983484,0.051636193784153905
6,0.07613805266983625,0.3121002804873698,0.16239302616933168,0.40177129989250354,0.04759734078096022
7,0.07964094406105239,0.32966611950837965,0.141986555653631,0.404763486987447,0.04394289378948843
8,0.08260164793793352,0.34667114777554925,0.12414535052716699,0.40576346536793423,0.04081838839141453
9,0.08505340888099673,0.3633598938492274,0.10878953887064204,0.40459541788992287,0.038201740509212295
10,0.08709926270868354,0.37960565965586,0.09578223824683207,0.4015139988848022,0.0359988405038225
11,0.08885287394670732,0.3951918616490213,0.08492178511535149,0.3969316598984018,0.03410181939051756
12,0.09041404073125962,0.40992637922945185,0.07595648146374356,0.39128976510042357,0.032413333475119675
13,0.09186212174842456,0.42367087145238513,0.0686082840980371,0.38500495705786764,0.030853765643285493
14,0.09325691180671532,0.4363382141978653,0.06259810014014963,0.37844538339032413,0.02936139046494447
15,0.09464096370825802,0.4478826277491548,0.05766649442296926,0.3719190210682422,0.027890893051376053
16,0.09603893177594124,0.4582916236288459,0.053586496643129373,0.3656684825908554,0.02641446536122863
17,0.09744956018667389,0.4675814845097145,0.05016865663119761,0.35987023733031387,0.024930061342098363
18,0.09882517955411992,0.47579496252312664,0.04726043772854829,0.35463731531694886,0.02348210487725528
19,0.10004055189883906,0.48299913736856914,0.04474335925041314,0.3500251032954275,0.022191848186751986
20,0.10091546439578146,0.4892819152244233,0.042532990105532076,0.3460395869469605,0.021230043327300607
21,0.10141452950655618,0.4947457411556048,0.04056540612008224,0.3426469130592222,0.020627410158536374
22,0.10167237546972595,0.49949181316322455,0.038765306942810586,0.3397883286240854,0.020282175800150914
23,0.10179576168588027,0.5036078951115114,0.03708359448817075,0.33740136633950335,0.020111382374932894
24,0.10185258540164638,0.5071902708327755,0.0354929072053781,0.3354204014040068,0.02004383515619238
25,0.10187712544090216,0.5103451427361815,0.033966597450385806,0.3337741575577619,0.02003697681476727
26,0.10188482316120147,0.5131688611623118,0.032485425333825486,0.33239174011051853,0.020069150232145557
27,0.10188245761112263,0.5157320029225628,0.03104776841173798,0.3312083956328651,0.020129375421709138
28,0.10187297174284732,0.5180656483408589,0.02968038694352362,0.33017129118526395,0.020209701787507597
29,0.10185795193428594,0.5201497761661499,0.028449631684738574,0.3292440444867234,0.020298595728102126
30,0.10183914807861219,0.521915517948606,0.02745376165826708,0.32840604108739196,0.020385531227121872
31,0.10181754135513997,0.5232944988138801,0.026762475817994694,0.32764794581591133,0.02047753819707565
32,0.10179126149861113,0.524308144832556,0.026361840516893734,0.32697170675268106,0.02056704639925977
33,0.1017643558637991,0.5250514849321658,0.02617254856418229,0.3263861814538712,0.02062542918597842
34,0.10174546330895749,0.525607510438273,0.02609540929696651,0.3258955369997237,0.020656079956079165
35,0.10173471735972306,0.5260323473140177,0.026065304681427988,0.32549618525674756,0.020671445388084107
36,0.1017291591123473,0.5263615907458948,0.02605294051764639,0.32517740573622866,0.020678903887883134
