,0,1,2,3,4,5,6
0,0.06194794685454751,0.23162576930890696,0.16168754446482123,0.20626205839329173,0.061174571578324045,0.17495289201139105,0.10234921738871773
1,0.06195033034914792,0.2464131879025077,0.1585917336216136,0.22223204158846266,0.061033500178411,0.17162789920464092,0.0781513071552156
2,0.061926600790243765,0.252510444169129,0.15216623314527436,0.23293417468655772,0.0609522941172085,0.1646104827439832,0.07489977034760212
3,0.06195644285184402,0.25489033824106,0.14502014005229452,0.24150036705664937,0.06077730600574889,0.15446969071721026,0.08138571507519268
4,0.06221435966083303,0.25327793722733627,0.14068375846980674,0.2477990915757367,0.06038077095275528,0.14011298731174607,0.09553109480178507
5,0.0632133436636581,0.2465327698749575,0.13815403781892274,0.25109287193036967,0.05933627411076355,0.12267877820803585,0.11899192439329076
6,0.06619285391722875,0.23530910141576838,0.13483295294907935,0.2520073515446292,0.056398810719486686,0.10531968871448263,0.14993924073932458
7,0.07131804650548067,0.22208848331869305,0.13083121831180566,0.25176024667597546,0.051329617410761696,0.08998785237202515,0.18268453540525778
8,0.07585629145343188,0.20951669015405236,0.12676428325076528,0.2512784857554175,0.046800155071165236,0.07755427990458769,0.2122298144105807
9,0.07942328394220051,0.19878220007477398,0.12279736527483792,0.2508293686209188,0.04319990935918321,0.06793827213114899,0.23702960059693373
10,0.08234367920629866,0.18977299785756066,0.11878130385848851,0.25035132531595716,0.04023294939115271,0.060589771446281505,0.2579279729242606
11,0.08479530854851486,0.1820126735475089,0.1145640304589281,0.24982944599412554,0.03773844666441789,0.05492115222218356,0.2761389425643194
12,0.0868931372799456,0.17517737136913053,0.11011135978569007,0.24936347284176572,0.03560719695795239,0.05046968245715113,0.2923777793083611
13,0.08872975839688008,0.1691776172754784,0.10550950114567716,0.2490933340354848,0.03374715343981381,0.046901507416377074,0.3068411282902878
14,0.09038327374657025,0.16408835960374005,0.10094685393061108,0.2491223542680672,0.03207881951122026,0.04397402167131761,0.31940631726847357
15,0.09191888973448269,0.1600557793617943,0.0966921286458358,0.24946405755042728,0.030534571996239674,0.0415065638090059,0.3298280089022168
16,0.09338950334879187,0.1571990796984451,0.09304312886068652,0.2500183644099333,0.029058379633150156,0.039364703967591834,0.3379268400814017
17,0.09483478880685078,0.15551133722861865,0.09022534027404554,0.250613213022717,0.027607181919089306,0.03744905513866971,0.3437590836100108
18,0.09627667169418506,0.1548067544345559,0.0882851885920663,0.251120507798142,0.026155874146551433,0.035683021704121284,0.34767198163037766
19,0.09770769242387778,0.1547801498862092,0.08708252804163147,0.25152582789578887,0.02470910066939679,0.03400659671041799,0.3501881043726796
20,0.09906821291714273,0.15513945250995814,0.0863944125911902,0.25187592700137895,0.023324397689137275,0.032383415507035676,0.35181418178415863
21,0.10022151949996742,0.1556898637851625,0.08601970343153949,0.25221019821502677,0.02213871557966784,0.030813395219870306,0.35290660426876524
22,0.10100768265658133,0.15633243356213947,0.08581966780637823,0.2525461761608001,0.02131646177310064,0.02934132473626319,0.35363625330473536
23,0.10143698333029609,0.1570193398851633,0.08571269055198752,0.25288911315249135,0.0208604831662536,0.028052529371530386,0.3540288605422762
24,0.10164164251011434,0.15770725647411318,0.08565320811718244,0.25323644785241617,0.0206638220657692,0.027036433381628207,0.3540611895987777
25,0.10172261951999632,0.15834610402717317,0.08561337403268911,0.25358030927946784,0.020623075858372756,0.026343508201319685,0.3537710090809795
26,0.10174266175021403,0.1589027837158389,0.0855769523805116,0.2539135337426272,0.02064122685440772,0.025947552688553588,0.3532752888678456
27,0.10173941261692206,0.15937241328742166,0.08553846615734163,0.2542334466388341,0.020663302337243707,0.025754209151264012,0.3526987498109732
28,0.10173221469564087,0.15976650194089165,0.0854975763694449,0.25454297238890383,0.02067908708823277,0.025665054219554565,0.3521165932973317
29,0.10172644768624146,0.1601043632573668,0.08545563845398672,0.25484657404460803,0.020688974683517006,0.025621246746762562,0.3515567551275151
30,0.10172275526962277,0.16040433565003928,0.08541506167774417,0.2551455142940219,0.02069471886765043,0.02559630244365528,0.35102131179726537
31,0.101720604369046,0.1606797345849869,0.08537787570461038,0.25543879502729405,0.020697962647479612,0.025579754853107234,0.35050527281347454
32,0.10171939009801645,0.16093908637177484,0.08534509890572795,0.2557251337021345,0.02069981849826789,0.025567528907488164,0.35000394351658726
33,0.1017186951223854,0.16118762525593325,0.08531694946435857,0.25600372856597403,0.02070093178957854,0.025557931043330963,0.3495141387584401
34,0.10171827748897537,0.16142858353209064,0.08529320398122561,0.25627429811509267,0.020701647841200956,0.02555016408530571,0.34903382495610846
35,0.10171800813227583,0.16166402269762947,0.08527345053715395,0.25653692400887035,0.02070214428625239,0.025543787911625877,0.34856166242619163
36,0.10171782082642301,0.1618953171929241,0.08525722778931152,0.25679189767479255,0.020702511639228663,0.02553851923203245,0.34809670564528833
37,0.10171768186878284,0.16212342722020873,0.0852440913762185,0.25703961296114997,0.020702796853370137,0.025534153751632392,0.34763823596863774
38,0.10171757377431201,0.1623490531002778,0.08523364126396499,0.2572805000210334,0.020703025418559555,0.025530533665332103,0.3471856727565198
39,0.1017174870355108,0.16257272460847105,0.08522552985227586,0.2575149876660415,0.020703212182856895,0.025527532573567567,0.3467385260812742
40,0.10171741609820889,0.16279485445981656,0.0852194612136513,0.25774348357073806,0.02070336656198428,0.025525047436431792,0.34629637065917035
41,0.10171735742774428,0.16301577162572659,0.08521518660229571,0.25796636512260196,0.020703495042861838,0.025522993585150443,0.3458588305936203
42,0.10171730858049692,0.16323574296978646,0.08521249869762045,0.25818397638246765,0.02070360240518859,0.0255213012115078,0.3454255697529337
43,0.10171726775087331,0.1634549878832283,0.08521122573090201,0.25839662840152633,0.020703692339679853,0.025519912680332858,0.3449962852134549
44,0.10171723354180173,0.16367368856876466,0.08521122600349501,0.25860460125818685,0.020703767780928774,0.025518780374571597,0.3445707024722515
45,0.10171720484087872,0.16389199751633365,0.08521238299471569,0.2588081468623579,0.020703831102526767,0.025517864929483075,0.34414857175370533
46,0.10171718074751936,0.1641100430990851,0.08521460110758648,0.25900749198738143,0.020703884242875798,0.0255171337737193,0.34372966504183056
47,0.10171716052579317,0.16432793386630834,0.08521780202991555,0.2592028412367073,0.020703928793666507,0.02551655992199789,0.3433137736256105
48,0.10171714357113505,0.1645457619037562,0.08522192165688675,0.2593943797975765,0.020703966066299793,0.02551612097733949,0.34290070602700523
49,0.10171712938527948,0.16476360550716287,0.0852269075099548,0.25958227591862704,0.020703997143891997,0.0255157983085239,0.34249028622655964
50,0.10171711755659153,0.1649815313377169,0.08523271658600444,0.2597666830956671,0.020704022922976916,0.02551557637382814,0.34208235212721544
51,0.10171710774427631,0.16519959617846694,0.0852393135739463,0.25994774197578396,0.02070404414735383,0.02551544216642924,0.34167675421374116
52,0.10171709966554457,0.16541784837855122,0.08524666938253787,0.26012558200210345,0.020704061435708673,0.025515384760545202,0.3412733543750079
53,0.1017170930851354,0.16563632904973039,0.08525475992954794,0.2603003228270993,0.020704075304193298,0.02551539494065155,0.34087202486364193
54,0.10171708780674675,0.1658550730643702,0.08526356514914137,0.26047207552298884,0.02070408618488289,0.025515464898932347,0.34047264737293464
55,0.10171708366602701,0.16607410989294918,0.08527306818083018,0.2606409436165377,0.020704094440853252,0.02551558798859664,0.34007511221420283
56,0.1017170805248504,0.1662934643108499,0.08528325470867931,0.2608070239732641,0.02070410037848595,0.025515758522809764,0.3396793175810594
