,0,1,2,3,4,5,6,7
0,0.0629329572502669,0.12473169310142937,0.14998289592468156,0.11394072190413444,0.05961126354778886,0.19003773713729874,0.16028632524889136,0.1384764058855062
1,0.06893138440783388,0.10665148727119222,0.14629775388322308,0.09679613176170392,0.05438833315464144,0.2177587784658871,0.1570640832716537,0.15211204778386245
2,0.07362360290219135,0.0920164816748455,0.13879739130966406,0.0826174119097303,0.04992158314487352,0.2454018698120895,0.14900997511811379,0.1686116841284915
3,0.07764480984600515,0.07904979576137594,0.13180078322373584,0.06962717769891676,0.045841079658409514,0.2699395059721083,0.14171489906616186,0.1843819487732866
4,0.08098221040588985,0.0686789157958877,0.1269051615007465,0.058884956007931956,0.04229407076370154,0.2886905017750258,0.13679436975230713,0.1967698139985074
5,0.08369693707100177,0.06089162666466808,0.12392621438739382,0.050769597350834826,0.03931174028597573,0.30201006385594587,0.13392488548683704,0.2054689348973421
6,0.08592329459533588,0.05523194798327903,0.12198312593128229,0.04524400537805479,0.03684251198321155,0.3111127949686058,0.1321106899353362,0.2115516292248932
7,0.08781722354242649,0.05102880547015575,0.12039906454401564,0.04197918569761458,0.03477335945845843,0.3172930396019201,0.13062520659080748,0.216084115094601
8,0.08950151072591286,0.04770683532252725,0.11892494909184805,0.04022963075722176,0.032990659102017074,0.32168651521395236,0.12921789563742817,0.21974200414908987
9,0.09105778034364048,0.04495545231073341,0.11756728991559028,0.03921724216767494,0.031391904039856415,0.32507135918188534,0.12790923034809643,0.22282974169252126
10,0.09254039522295207,0.042606748055485755,0.1163373088802698,0.038543415481078806,0.02989280001507022,0.3278575663800597,0.1267196049698476,0.22550216099523412
11,0.09398833834246398,0.04054217367672083,0.11521865570442553,0.03804520700007919,0.028436002763909146,0.33026263913502274,0.12563804575590412,0.2278689376214727
12,0.09542865340238993,0.038668747914317986,0.11419868051613936,0.03765271203706773,0.026986105362287537,0.3324103399921752,0.12465624637172598,0.2299985144038983
13,0.09687021295902434,0.036917243268340616,0.11327178466400613,0.03733373742287929,0.025529887010309754,0.3343735628823535,0.12377241384738259,0.23193115794570257
14,0.09828663202516845,0.03524066332833025,0.11243585559178762,0.03707270087682522,0.02409082735330539,0.3361944104623484,0.12298791971352188,0.23369099064871138
15,0.09958751641471014,0.03361337245924841,0.11168976818441193,0.03686188032986765,0.022757754729476467,0.33789090917363024,0.12230499432133972,0.2352938043873155
16,0.10060748121025248,0.0320335278058543,0.1110321984323061,0.03669737790634555,0.02169634325996187,0.3394546701446196,0.12172552332515506,0.23675287791550476
17,0.1012337609098265,0.030529330908529027,0.11046112853930974,0.0365767677261566,0.021021715532070002,0.34084369850966434,0.12125003603894431,0.23808356183549995
18,0.10155908557166726,0.029144575825552375,0.10997302981488503,0.03649686036896004,0.02066421481349991,0.34198175642258766,0.12087551494496054,0.23930496223788772
19,0.10170887540077315,0.027934195746048662,0.10956171943102033,0.036451958222113494,0.020523051301810143,0.3427906172177567,0.12059296372613246,0.2404366189543445
20,0.10176659249802857,0.026970044348533423,0.10921446910334195,0.036432759186628236,0.02050644743727672,0.34323324073280304,0.12038333820138254,0.24149310849200598
21,0.10177834913869975,0.026297508854694,0.10890950143393084,0.03642594667224708,0.02055510352074662,0.3433350718816521,0.12021528063692036,0.24248323786110854
22,0.10176650381502662,0.02590142844870694,0.10862695488936432,0.03642020175834256,0.020614654499744277,0.3431965080169412,0.12006095989805926,0.24341278867381352
23,0.10174891167277357,0.02570330762051671,0.10835635498592858,0.03640952314137985,0.02065347575659566,0.34293430544307246,0.1199061403895579,0.24428798099017668
24,0.10173578177572752,0.025610816043723263,0.10809352489679189,0.03639197493867255,0.020675963322310538,0.3426278637593019,0.11974618491956139,0.24511789034391182
25,0.10172757927706874,0.025565930301024883,0.10783852174356659,0.03636896926466231,0.02068868235599098,0.34231518022891566,0.11958329747097168,0.24591183935779823
26,0.10172284668106518,0.025541621553964687,0.10759384825059719,0.036343015095601464,0.02069567121838008,0.3420056414447533,0.11942244443269347,0.24667491132294514
27,0.10172023472004971,0.025526843625838052,0.10736200590355813,0.03631626139253322,0.020699464288920014,0.34169828421742093,0.1192680151425407,0.247408890709138
28,0.10171881576082953,0.025517097683668524,0.10714442624790345,0.03629017038648042,0.020701544103734905,0.3413906860772181,0.11912279081380821,0.24811446892635466
29,0.10171803706565433,0.025510394339368553,0.10694156943132234,0.03626564684741362,0.020702720363855034,0.3410811325737493,0.1189882123157091,0.24879228706292678
30,0.1017175959679812,0.025505731103591202,0.10675328908188444,0.036243225075718435,0.020703416277731708,0.3407686839098271,0.11886486966312698,0.24944318892013925
31,0.10171733440868151,0.02550252678212817,0.10657911997134929,0.03622320724668181,0.020703848718775394,0.3404528964172538,0.11875286705037477,0.2500681994047569
32,0.10171717147146865,0.025500403052867125,0.10641845078004257,0.03620575066023566,0.02070412913450204,0.3401336024229899,0.11865204311794642,0.2506684493599474
33,0.10171706558026271,0.025499093576349777,0.10627061697231918,0.03619092058561298,0.02070431623527561,0.3398107819141733,0.11856209414429829,0.2512451109917047
34,0.10171699480947824,0.02549840195335796,0.10613494791878245,0.036178722565206684,0.02070444239429959,0.3394844947060853,0.11848264163090219,0.2517993540218879
35,0.1017169470420561,0.02549817964974792,0.10601078980723544,0.03616912278839896,0.02070452659847586,0.339154845431256,0.11841326981483703,0.2523323188679931
36,0.10171691514940742,0.02549831285132475,0.10589751617021609,0.036162061426745655,0.020704580771048527,0.33882196503193757,0.11835354710085066,0.25284510149847084
