"Date","Y","Yhat"
2017-09-02,0.862412388732327,0.753605038156654
2017-09-02,0.87013726056377,0.752589166916635
2017-09-02,0.869824737355382,0.7514986227029
2017-09-02,0.867797504763016,0.750458341455267
2017-09-02,0.864721447067659,0.749594291204205
2017-09-02,0.866570974851659,0.748994269122619
2017-09-02,0.863477886883948,0.748622304191128
2017-09-02,0.862525641593349,0.748394765873805
2017-09-02,0.861319135170143,0.748295556718578
2017-09-02,0.864419338420493,0.748240580364805
2017-09-02,0.861444835487293,0.748168292885884
2017-09-02,0.863349277014181,0.748017109289984
2017-09-02,0.863600602712754,0.747733346975262
2017-09-02,0.86349105901971,0.747328536173423
2017-09-02,0.854808401469068,0.746846125687979
2017-09-02,0.85263308173703,0.746337468515869
2017-09-02,0.850495167873125,0.745277970496164
2017-09-02,0.853575423172942,0.745273393601886
2017-09-02,0.854938096251661,0.744919995156047
2017-09-02,0.863477890194362,0.744708265467708
2017-09-02,0.862545301838843,0.74464731182636
2017-09-02,0.865490997552793,0.74349174991131
2017-09-02,0.864567878183991,0.744922047199495
2017-09-02,0.862389664247615,0.745135673981052
2017-09-02,0.864706306740531,0.745379543525179
2017-09-02,0.865151015366334,0.745623069041591
2017-09-02,0.874655779829559,0.745835758749505
2017-09-02,0.873083343295165,0.746002935260995
2017-09-02,0.862540301910503,0.746150008326105
2017-09-02,0.861163527673585,0.746308625746936
2017-09-02,0.860235880561802,0.746510393955921
2017-09-02,0.861439200260486,0.746718775930532
2017-09-02,0.858057997967734,0.747101444981161
2017-09-02,0.725091425563103,0.747621581157562
2017-09-02,0.652341471771707,0.74743121341474
2017-09-02,0.647739795216934,0.749158648813212
2017-09-02,0.635024078217868,0.750000273992852
2017-09-02,0.647732579117154,0.750821913787358
2017-09-02,0.645571394851237,0.75155646168347
2017-09-02,0.654516941074251,0.752294296898833
2017-09-02,0.653288961502679,0.752654561808411
2017-09-02,0.655611714417229,0.752731748654826
2017-09-02,0.650833347244444,0.752534943017626
2017-09-02,0.645728146246173,0.752138200850617
2017-09-02,0.642199059952765,0.751617861800621
2017-09-02,0.642996009527578,0.751050450326121
2017-09-02,0.633944221297679,0.750512809497916
2017-09-02,0.591254347396989,0.750082113027773
2017-09-02,0.583633241683997,0.749835482093816
2017-09-02,0.542596632279288,0.749809543144996
2017-09-02,0.166189805407901,0.748874256463048
2017-09-02,0.122419952041529,0.748869317032809
2017-09-02,0.12228561172542,0.748626932788103
2017-09-02,0.123505480994306,0.749371832823421
2017-09-02,0.123655835315883,0.749649836008013
2017-09-02,0.121339503640711,0.74981828692942
2017-09-02,0.117039451239024,0.749833073840706
2017-09-02,0.120085394703648,0.74971297894749
2017-09-02,0.120397231482727,0.749496503175613
2017-09-02,0.129871052576987,0.749222147915754
2017-09-02,0.129066045786484,0.748928468270082
2017-09-02,0.131090272312627,0.748654103151534
2017-09-02,0.130010973287415,0.748437775068141
2017-09-02,0.130007661278786,0.748314152365413
2017-09-02,0.131088766074434,0.748260029646777
2017-09-02,0.133122708002445,0.74820937319484
2017-09-02,0.132314108089008,0.74809510927084
2017-09-02,0.132235118069058,0.747850085988514
2017-09-02,0.13305694621472,0.747406942086266
2017-09-02,0.134484548181099,0.746697885560848
2017-09-02,0.135287595026176,0.745654034723203
2017-09-02,0.135423714539127,0.744179933768771
2017-09-02,0.134484467346818,0.742135715089915
2017-09-02,0.136508552187258,0.739373741086632
2017-09-02,0.128783196313156,0.73472070182206
2017-09-02,0.125814959511409,0.729790066511569
2017-09-02,0.136510463559889,0.724343202231181
2017-09-02,0.13759196238504,0.717957767959153
2017-09-03,0.126763667173644,0.50767912896379
2017-09-03,0.125532842602519,0.50767912896379
2017-09-03,0.122545513562064,0.50767912896379
2017-09-03,0.123384605875848,0.50767912896379
2017-09-03,0.12148369962994,0.50767912896379
2017-09-03,0.126612994360183,0.50767912896379
2017-09-03,0.124739396739378,0.50767912896379
2017-09-03,0.131089475586355,0.50767912896379
2017-09-03,0.137594867092417,0.50767912896379
2017-09-03,0.135423161188445,0.50767912896379
2017-09-03,0.1386758599058,0.50767912896379
2017-09-03,0.138536415654175,0.50767912896379
2017-09-03,0.137594558591963,0.50767912896379
2017-09-03,0.136648243124888,0.50767912896379
2017-09-03,0.136510226714842,0.50767912896379
2017-09-03,0.137451506290447,0.50767912896379
2017-09-03,0.136477737412815,0.50767912896379
2017-09-03,0.136548710604121,0.50767912896379
2017-09-03,0.135539241624206,0.507050978520765
2017-09-03,0.13658475911239,0.506108641138719
2017-09-03,0.135350436728148,0.506108641138719
2017-09-03,0.135301625401714,0.506108641138719
2017-09-03,0.131232709569389,0.506108641138719
2017-09-03,0.125679968969878,0.506108641138719
2017-09-03,0.126758402352025,0.506108641138719
2017-09-03,0.125674599388715,0.506108641138719
2017-09-03,0.125675720415143,0.506828343717615
2017-09-03,0.127701531094578,0.507907750958002
2017-09-03,0.126896746071693,0.507907750958002
2017-09-03,0.139614710329992,0.507907750958002
2017-09-03,0.136507966725564,0.507907750958002
2017-09-03,0.137594591786383,0.507907750958002
2017-09-03,0.13759382515478,0.507907750958002
2017-09-03,0.135567959703046,0.507907750958002
2017-09-03,0.134341939655575,0.507907750958002
2017-09-03,0.137450471906572,0.507907750958002
2017-09-03,0.182015417555247,0.507907750958002
2017-09-03,0.191760819896226,0.507907750958002
2017-09-03,0.193931926916281,0.507907750958002
2017-09-03,0.195951521000089,0.507907750958002
2017-09-03,0.196242128217053,0.507907750958002
2017-09-03,0.19811922729243,0.507907750958002
2017-09-03,0.198404122691654,0.507907750958002
2017-09-03,0.203825995087326,0.507907750958002
2017-09-03,0.202313365388084,0.507914669654145
2017-09-03,0.298876152443885,0.507914669654145
2017-09-03,0.50118337244033,0.507914669654145
2017-09-03,0.644634792769688,0.507914669654145
2017-09-03,0.636101259721966,0.507914669654145
2017-09-03,0.629177224793757,0.507914669654145
2017-09-03,0.619851468839966,0.507914669654145
2017-09-03,0.643258946050474,0.507914669654145
2017-09-03,0.764748604876336,0.507914669654145
2017-09-03,0.888240644417686,0.507914669654145
2017-09-03,0.922897665466967,0.507914669654145
2017-09-03,0.929882414885551,0.507914669654145
2017-09-03,0.933476603171156,0.507914669654145
2017-09-03,0.92639290488782,0.507914669654145
2017-09-03,0.929732740853971,0.507914669654145
2017-09-03,0.931738528586959,0.507914669654145
2017-09-03,0.93376086267002,0.507914669654145
2017-09-03,0.918880865265471,0.507335320241764
2017-09-03,0.919021159691501,0.507948573980651
2017-09-03,0.651268453263199,0.507948573980651
2017-09-03,0.71569876314075,0.507948573980651
2017-09-03,0.905727327106594,0.507948573980651
2017-09-03,0.914409906712043,0.507948573980651
2017-09-03,0.914388936144652,0.507948573980651
2017-09-03,0.917648829233437,0.507948573980651
2017-09-03,0.918588520231834,0.507948573980651
2017-09-03,0.909259475532593,0.507948573980651
2017-09-03,0.907755394826031,0.507948573980651
2017-09-03,0.912240246583494,0.507948573980651
2017-09-03,0.893006417874252,0.507948573980651
2017-09-03,0.614572967689114,0.519043733940666
2017-09-03,0.591679543542124,0.52458151290507
2017-09-03,0.589381927200022,0.52458151290507
2017-09-03,0.601142295546201,0.5234411630781
2017-09-03,0.594936712461454,0.514996112676693
2017-09-03,0.588142570338759,0.514996112676693
2017-09-03,0.592084314134327,0.514996112676693
2017-09-03,0.58558294739904,0.514996112676693
2017-09-03,0.584905408355513,0.514996112676693
2017-09-03,0.579603642219691,0.514996112676693
2017-09-03,0.579629994014881,0.520985382260852
2017-09-03,0.580858286270066,0.520985382260852
2017-09-03,0.579624586905666,0.520985382260852
2017-09-03,0.584867972693657,0.521151053161567
2017-09-03,0.582097776149767,0.521233886179141
2017-09-03,0.578249526259212,0.521233886179141
2017-09-03,0.576520364813192,0.518865885673058
2017-09-03,0.579072920621744,0.511754703025465
2017-09-03,0.585592690247246,0.506818268413528
2017-09-03,0.592628474807751,0.508237293923669
2017-09-03,0.601428562660447,0.508237293923669
2017-09-03,0.599920903998663,0.508237293923669
2017-09-04,0.594927152889782,0.508237293923669
2017-09-04,0.59797059970065,0.508237293923669
2017-09-04,0.600431671025251,0.508237293923669
2017-09-04,0.601146185583141,0.508237293923669
2017-09-04,0.657349893730875,0.508237293923669
2017-09-04,0.844907631185098,0.508237293923669
2017-09-04,0.861316810958841,0.508237293923669
2017-09-04,0.872151586455357,0.508237293923669
2017-09-04,0.890555646450184,0.508237293923669
2017-09-04,0.898136979650257,0.508237293923669
2017-09-04,0.888401306313937,0.508237293923669
2017-09-04,0.483104862131453,0.506593163649699
2017-09-04,0.267603711513027,0.507562103156462
2017-09-04,0.258933678074221,0.507562103156462
2017-09-04,0.251353930562269,0.507562103156462
2017-09-04,0.269764559320542,0.507562103156462
2017-09-04,0.27193868188664,0.507562103156462
2017-09-04,0.268686916766112,0.507562103156462
2017-09-04,0.286012897833806,0.507562103156462
2017-09-04,0.274100394314001,0.507562103156462
2017-09-04,0.264357055263543,0.507562103156462
2017-09-04,0.269628739369928,0.513110574270761
2017-09-04,0.276404717855027,0.519444544496696
2017-09-04,0.278475776712253,0.515017572558604
2017-09-04,0.290350959230892,0.515017572558604
2017-09-04,0.301056459163557,0.515017572558604
2017-09-04,0.302406504218133,0.515017572558604
2017-09-04,0.296850206699575,0.516086583562436
2017-09-04,0.29360332022587,0.518223892391952
2017-09-04,0.293604996799891,0.518223892391952
2017-09-04,0.293601036943318,0.518223892391952
2017-09-04,0.294558021241476,0.514672365640341
2017-09-04,0.297966117635358,0.507562103156462
2017-09-04,0.290452169409088,0.507562103156462
2017-09-04,0.290246794057128,0.506205548404089
2017-09-04,0.285046882125422,0.506108641138719
2017-09-04,0.286020429626667,0.506108641138719
2017-09-04,0.284793403755161,0.506108641138719
2017-09-04,0.291544738317547,0.506108641138719
2017-09-04,0.292509079859484,0.506108641138719
2017-09-04,0.27623074869795,0.506108641138719
2017-09-04,0.282814735231428,0.506108641138719
2017-09-04,0.284930854535899,0.506108641138719
2017-09-04,0.277361624207992,0.50664298016861
2017-09-04,0.273011474685129,0.507444408580068
2017-09-04,0.270713270594137,0.507444408580068
2017-09-04,0.282770688673589,0.507444408580068
2017-09-04,0.292661153639986,0.507444408580068
2017-09-04,0.284789013243872,0.507444408580068
2017-09-04,0.281690699938748,0.507444408580068
2017-09-04,0.279516350759791,0.507444408580068
2017-09-04,0.287105646708387,0.507444408580068
2017-09-04,0.29049316346463,0.507444408580068
2017-09-04,0.292375198005566,0.507444408580068
2017-09-04,0.287248862724904,0.507444408580068
2017-09-04,0.284790697040614,0.507444408580068
2017-09-04,0.290497927149818,0.507444408580068
2017-09-04,0.28818597280447,0.507444408580068
2017-09-04,0.29035480954287,0.507444408580068
2017-09-04,0.295630809224818,0.507444408580068
2017-09-04,0.28922855807875,0.507444408580068
2017-09-04,0.289444656462292,0.507444408580068
2017-09-04,0.283854527720407,0.507444408580068
2017-09-04,0.541134893267555,0.507444408580068
2017-09-04,0.603463664105968,0.507444408580068
2017-09-04,0.591383933537825,0.507444408580068
2017-09-04,0.619576718052783,0.507226717176209
2017-09-04,0.789519527996667,0.507785684158124
2017-09-04,0.8844017678128,0.507785684158124
2017-09-04,0.89347115690998,0.507785684158124
2017-09-04,0.908037651223712,0.507785684158124
2017-09-04,0.905731198183893,0.507785684158124
2017-09-04,0.900318831129298,0.507785684158124
2017-09-04,0.902473851104123,0.507785684158124
2017-09-04,0.908829356501471,0.507785684158124
2017-09-04,0.901520323780615,0.507785684158124
2017-09-04,0.898154719253963,0.507785684158124
2017-09-04,0.911151827128024,0.507785684158124
2017-09-04,0.910082009488532,0.507785684158124
2017-09-04,0.899212338320241,0.507785684158124
2017-09-04,0.902326027292805,0.507785684158124
2017-09-04,0.910067671485286,0.507785684158124
2017-09-04,0.897214129628744,0.507785684158124
2017-09-04,0.889616223896237,0.510042371044699
2017-09-04,0.895685963255581,0.512016266266816
2017-09-04,0.892878003017941,0.512111112534322
2017-09-04,0.89256516802878,0.512111112534322
2017-09-04,0.904811205049328,0.517797785714018
2017-09-04,0.908687696981245,0.517797785714018
2017-09-04,0.913459769853968,0.517797785714018
2017-09-04,0.921150380409262,0.511360854750164
2017-09-04,0.915213918903824,0.51831467170042
2017-09-04,0.900321520087991,0.51831467170042
2017-09-04,0.904645197737934,0.51831467170042
2017-09-04,0.905483195538694,0.51999892604265
2017-09-04,0.902734169089852,0.51999892604265
2017-09-05,0.908974302058626,0.900263515656227
2017-09-05,0.915486596770193,0.905166089821212
2017-09-05,0.896116726312625,0.910007834180744
2017-09-05,0.892574899140065,0.913552052657272
2017-09-05,0.892720252780935,0.916154324444745
2017-09-05,0.880974917022968,0.919661657266805
2017-09-05,0.882819351585153,0.920804629032355
2017-09-05,0.895998629413648,0.922914912490458
2017-09-05,0.894871659288828,0.923674270216053
2017-09-05,0.901203735986205,0.927695240957834
2017-09-05,0.913504100806431,0.929758338010012
2017-09-05,0.903574242219,0.930812662613092
2017-09-05,0.892723484948407,0.932626178276692
2017-09-05,0.901402912137257,0.934123267165734
2017-09-05,0.89922726196575,0.93345053746121
2017-09-05,0.897206661335636,0.935485483182102
2017-09-05,0.90232710769143,0.93543452617767
2017-09-05,0.908978084055704,0.932129598954099
2017-09-05,0.916709613429867,0.934850051613918
2017-09-05,0.921833633828575,0.933819450449039
2017-09-05,0.918738477153304,0.93213790888013
2017-09-05,0.91981725818907,0.929913511192319
2017-09-05,0.910058691235997,0.92901314286302
2017-09-05,0.919809637917882,0.928385663040473
2017-09-05,0.925234975774901,0.928727476971956
2017-09-05,0.916570598930118,0.928513405056238
2017-09-05,0.929557423154767,0.928409692450896
2017-09-05,0.916699451663866,0.928152778848225
2017-09-05,0.907753146152348,0.928077059016159
2017-09-05,0.906968570301723,0.927918610894634
2017-09-05,0.907884775721223,0.927380413112936
2017-09-05,0.913044620212252,0.926954323771361
2017-09-05,0.915751573109767,0.926445464089757
2017-09-05,0.92399982825502,0.9244347781537
2017-09-05,0.919651052252859,0.925180174541449
2017-09-05,0.91997027272893,0.924699553199847
2017-09-05,0.905871944932802,0.921939197582813
2017-09-05,0.898154460138861,0.924730823520627
2017-09-05,0.908890566951994,0.924666006742545
2017-09-05,0.9101387581034,0.921439863920773
2017-09-05,0.905592524355799,0.924206053577239
2017-09-05,0.904649447707118,0.924433925591643
2017-09-05,0.909131444985208,0.924693771660016
2017-09-05,0.910991449927343,0.92538019728126
2017-09-05,0.893962071988031,0.925605690060344
2017-09-05,0.897993134354207,0.925782767824995
2017-09-05,0.909128920644355,0.925938433533335
2017-09-05,0.899974251681173,0.926106194338161
2017-09-05,0.900402802479084,0.926319407807635
2017-09-05,0.904875331673297,0.926369148306495
2017-09-05,0.904555074435871,0.926772991968651
2017-09-05,0.897159441294929,0.927320711656688
2017-09-05,0.899325475316787,0.926870578078975
2017-09-05,0.897974231892484,0.929102314780356
2017-09-05,0.888467410157672,0.929978070426722
2017-09-05,0.890569784925774,0.928840456918008
2017-09-05,0.912088318160244,0.93069200851744
2017-09-05,0.908976863114975,0.931293221829344
2017-09-05,0.903702318510282,0.931665455652388
2017-09-05,0.905724982430917,0.930983352038628
2017-09-05,0.906677004118125,0.932009413321376
2017-09-05,0.899519471874323,0.931600510472562
2017-09-05,0.903415909951092,0.928636006089757
2017-09-05,0.908718204248359,0.930652059489717
2017-09-05,0.906927791724012,0.930094350469268
2017-09-05,0.895977186359951,0.929646516925183
2017-09-05,0.898147544082932,0.929211407775449
2017-09-05,0.89272431435749,0.92918434204233
2017-09-05,0.891636224137701,0.929338970682846
2017-09-05,0.900462771825449,0.928485006576909
2017-09-05,0.894900119215596,0.930132421264824
2017-09-05,0.902357963755759,0.930267741806099
2017-09-05,0.903545968879181,0.927765781428395
2017-09-05,0.901387351688547,0.930214873695173
2017-09-05,0.89417702165805,0.930230198105738
2017-09-05,0.890198701704378,0.930105705705371
2017-09-05,0.893079753767942,0.929093521468509
2017-09-05,0.883845888576137,0.930112749097802
2017-09-05,0.8851466626383,0.929808325527035
2017-09-05,0.88607589393347,0.926970931825371
2017-09-05,0.884042544599589,0.929536173569987
2017-09-05,0.887479615539082,0.929407792354636
2017-09-05,0.895967067027433,0.926473596370489
2017-09-05,0.892729477398937,0.929061076075371
2017-09-05,0.887319746637364,0.928942096817236
2017-09-05,0.879718426965583,0.928686738685297
2017-09-05,0.88624364282337,0.92846328964181
2017-09-05,0.884055887372125,0.927722177595076
2017-09-05,0.885007704716529,0.926626487236487
2017-09-05,0.892864215747141,0.924457810627207
2017-09-05,0.886090038127047,0.92227216718787
2017-09-05,0.891640754288255,0.919285162207445
2017-09-05,0.899234641780531,0.91290230581839
2017-09-05,0.897197243810803,0.910194473148601
2017-09-05,0.885000179544496,0.903386673865527
2017-09-05,0.883112482089656,0.891321985645087
2017-09-06,0.887176823141032,0.898254387685151
2017-09-06,0.879732640677846,0.904816462421107
2017-09-06,0.882023969942605,0.910186654978884
2017-09-06,0.884206645112743,0.913715678341401
2017-09-06,0.874173197664463,0.916315469803927
2017-09-06,0.874316647516559,0.918293761977288
2017-09-06,0.885137662225583,0.918745090249324
2017-09-06,0.882973412516662,0.921747023994194
2017-09-06,0.887304547926579,0.923563826830615
2017-09-06,0.895829732111171,0.922824744516002
2017-09-06,0.888413008024162,0.927499407038536
2017-09-06,0.884066521323487,0.929525251517287
2017-09-06,0.890431392783783,0.931354480608104
2017-09-06,0.888657675879067,0.933038493156865
2017-09-06,0.881900039793898,0.934109495297572
2017-09-06,0.8882438182015,0.934627621702987
2017-09-06,0.887307066248497,0.933463872939056
2017-09-06,0.880960377084491,0.934301918073456
2017-09-06,0.904499137173285,0.933468604858134
2017-09-06,0.900463165463722,0.930907699146881
2017-09-06,0.891492401412653,0.931070609979067
2017-09-06,0.887338715909254,0.929992211421338
2017-09-06,0.907872603631319,0.925976397672796
2017-09-06,0.903555517315824,0.928071239605998
2017-09-06,0.905594089278598,0.927680525296214
2017-09-06,0.909259134559991,0.925069054300113
2017-09-06,0.917366753102824,0.92781387005898
2017-09-06,0.900595163391348,0.927756151191965
2017-09-06,0.903424218788311,0.927680234174434
2017-09-06,0.901394467272133,0.927761638333031
2017-09-06,0.893952856398429,0.927463620415221
2017-09-06,0.903563512265644,0.927037762311681
2017-09-06,0.899077763085145,0.926286978343304
2017-09-06,0.899233174966354,0.925740571538411
2017-09-06,0.898283511798372,0.925203564193917
2017-09-06,0.895635501417109,0.923247108194443
2017-09-06,0.895102055047813,0.924162339816417
2017-09-06,0.887170521317302,0.923936199193627
2017-09-06,0.89936877552683,0.921327655971661
2017-09-06,0.898286930552793,0.924120926493182
2017-09-06,0.8741985172125,0.924283923955791
2017-09-06,0.877542663337174,0.924511683302
2017-09-06,0.876595260579795,0.925015969867761
2017-09-06,0.885981009052846,0.925116637651976
2017-09-06,0.899343910107351,0.925026537991792
2017-09-06,0.898151418771591,0.924959999625652
2017-09-06,0.890556180028669,0.925116488814596
2017-09-06,0.902472222079679,0.9252851374089
2017-09-06,0.895125040453307,0.924030873816927
2017-09-06,0.893580687060423,0.925610357771425
2017-09-06,0.895987988239566,0.926016182447178
2017-09-06,0.899365007072353,0.924066593757277
2017-09-06,0.899222406792768,0.927463190429151
2017-09-06,0.89909026621641,0.928297170109156
2017-09-06,0.892725087489542,0.929177597172097
2017-09-06,0.890705313259043,0.930269944280075
2017-09-06,0.886082925853875,0.931031128883605
2017-09-06,0.895045787345759,0.93163097087853
2017-09-06,0.891497432940397,0.932196708967477
2017-09-06,0.894903713120992,0.93256316790935
2017-09-06,0.894885123643828,0.932504638562042
2017-09-06,0.887458249828684,0.931902626621322
2017-09-06,0.893547738513744,0.931366225901904
2017-09-06,0.903823783303689,0.930779732576156
2017-09-06,0.901390453546102,0.930419203409752
2017-09-06,0.902467305814519,0.929972342004045
2017-09-06,0.901490610410875,0.929716029923793
2017-09-06,0.891420368016246,0.929075451255176
2017-09-06,0.9005273959143,0.929230191523966
2017-09-06,0.903253523630296,0.929507147525401
2017-09-06,0.905956021613929,0.929009050579584
2017-09-06,0.900329357040797,0.93079878706203
2017-09-06,0.895810205486008,0.93108532376447
2017-09-06,0.89180756211785,0.929686758290082
2017-09-06,0.892722266716197,0.931078398402495
2017-09-06,0.882971382932171,0.930954613136026
2017-09-06,0.875413855819222,0.92961556282983
2017-09-06,0.879865702151081,0.930840491781052
2017-09-06,0.879725930770401,0.930410682636534
2017-09-06,0.882830007505623,0.928334747200655
2017-09-06,0.881906703054606,0.929360506038749
2017-09-06,0.882964319412364,0.92923197489904
2017-09-06,0.877426888241926,0.926865588836065
2017-09-06,0.882965401616668,0.929736385033922
2017-09-06,0.891795919092231,0.92961793817881
2017-09-06,0.901400301123757,0.926541454548724
2017-09-06,0.892697401898612,0.929225506397559
2017-09-06,0.894772662874499,0.928488115487416
2017-09-06,0.888387067924046,0.925590857367704
2017-09-06,0.887462569918448,0.925519431007776
2017-09-06,0.889474195415367,0.923348528809843
2017-09-06,0.884068454304089,0.92100216723032
2017-09-06,0.889180693843593,0.917372290808049
2017-09-06,0.901545970758653,0.912215617421347
2017-09-06,0.894876444341231,0.903111731965771
2017-09-06,0.897070452561896,0.896926415421967
2017-09-07,0.898154959409423,0.900594721683649
2017-09-07,0.88947121393649,0.903642572944385
2017-09-07,0.890716613807327,0.91292700958613
2017-09-07,0.893812129512003,0.916412405638072
2017-09-07,0.882960339392362,0.916171195737502
2017-09-07,0.893685463456918,0.919908329166921
2017-09-07,0.892709599568985,0.92154606188104
2017-09-07,0.885964309219961,0.91978521085213
2017-09-07,0.88556882704646,0.925250985976584
2017-09-07,0.882837069219751,0.927253637993529
2017-09-07,0.878637951900888,0.925875573466444
2017-09-07,0.888388215132835,0.930830325195191
2017-09-07,0.885162957697884,0.933028721132067
2017-09-07,0.879865361780373,0.934192727096577
2017-09-07,0.886210681937877,0.934599925908058
2017-09-07,0.889593035050779,0.935116289452239
2017-09-07,0.87962088562851,0.932434151793957
2017-09-07,0.89581830576717,0.935330027312672
2017-09-07,0.913456132612248,0.934502662906021
2017-09-07,0.908851471870078,0.932967093581242
2017-09-07,0.917642700755002,0.931594586550993
2017-09-07,0.919700898053453,0.930519995136647
2017-09-07,0.91668805300696,0.92826602992769
2017-09-07,0.921976218157985,0.929212398147008
2017-09-07,0.913310402788014,0.928824613191611
2017-09-07,0.912235129285943,0.926882710927385
2017-09-07,0.902475038940716,0.928291957477686
2017-09-07,0.901395894662293,0.928234419430754
2017-09-07,0.890554492018673,0.926788314128337
2017-09-07,0.892883296369306,0.928215864432566
2017-09-07,0.896716918745897,0.927918732871281
